county,species,mean_birds,% gardens,rank_birds
Torfaen,Chiffchaff,0.01,0.51,48
Torfaen,Fieldfare,0.01,0.51,49
Torfaen,Green woodpecker,0.01,0.51,50
Torfaen,Grey heron,0.01,0.51,51
Torfaen,Lesser spotted woodpecker,0.01,0.51,52
Torfaen,Skylark,0.01,0.51,53
Torfaen,Stock dove,0.01,0.51,54
Torfaen,Barn owl,0,0,55
Torfaen,Black redstart,0,0,56
Torfaen,Corn bunting,0,0,57
Torfaen,Great black backed gull,0,0,58
Torfaen,Grey partridge,0,0,59
Torfaen,Lapwing,0,0,60
Torfaen,Linnet,0,0,61
Torfaen,Little owl,0,0,62
Torfaen,Mallard,0,0,63
Torfaen,Meadow pipit,0,0,64
Torfaen,Moorhen,0,0,65
Torfaen,Pheasant,0,0,66
Torfaen,Raven,0,0,67
Torfaen,Red Kite,0,0,68
Torfaen,Red legged partridge,0,0,69
Torfaen,Redwing,0,0,70
Torfaen,Reed bunting,0,0,71
Torfaen,Tawny owl,0,0,72
Torfaen,Yellowhammer,0,0,73
Tyne and Wear,House Sparrow,3.59,58.53,1
Tyne and Wear,Starling,3.39,43.94,2
Tyne and Wear,Blackbird,3.08,91.9,3
Tyne and Wear,Woodpigeon,2.5,71.89,4
Tyne and Wear,Blue Tit,2.27,76.07,5
Tyne and Wear,Goldfinch,1.34,26.39,6
Tyne and Wear,Magpie,1.16,53.75,7
Tyne and Wear,Collared Dove,1.13,46.35,8
Tyne and Wear,Great Tit,1.11,47.29,9
Tyne and Wear,Feral pigeon,1.05,25.79,10
Tyne and Wear,Robin,1.03,74,11
Tyne and Wear,Long tailed tit,1,17.93,12
Tyne and Wear,Coal Tit,0.93,42.8,13
Tyne and Wear,Dunnock,0.86,44.78,14
Tyne and Wear,Chaffinch,0.82,31.22,15
Tyne and Wear,Jackdaw,0.78,21.57,16
Tyne and Wear,Greenfinch,0.56,20.65,17
Tyne and Wear,Carrion crow,0.49,19.92,18
Tyne and Wear,Common gull,0.31,7.59,19
Tyne and Wear,Wren,0.24,20.36,20
Tyne and Wear,Black headed gull,0.24,2.25,21
Tyne and Wear,Song.Thrush,0.21,16.59,22
Tyne and Wear,Bullfinch,0.21,9.38,23
Tyne and Wear,Herring gull,0.13,3.47,24
Tyne and Wear,Siskin,0.13,3.47,25
Tyne and Wear,Pheasant,0.11,5.06,26
Tyne and Wear,Tree sparrow,0.11,2.95,27
Tyne and Wear,Fieldfare,0.1,5.72,28
Tyne and Wear,Great spotted woodpecker,0.1,8.39,29
Tyne and Wear,Ring necked parakeet,0.09,3.05,30
Tyne and Wear,Nuthatch,0.08,5.58,31
Tyne and Wear,Reed bunting,0.08,2.48,32
Tyne and Wear,Sparrowhawk,0.06,6.19,33
Tyne and Wear,Mistle thrush,0.06,4.31,34
Tyne and Wear,Jay,0.06,3.89,35
Tyne and Wear,Brambling,0.05,1.97,36
Tyne and Wear,Yellowhammer,0.05,1.64,37
Tyne and Wear,Rook,0.04,1.5,38
Tyne and Wear,Waxwing,0.03,0.52,39
Tyne and Wear,Stock dove,0.03,1.22,40
Tyne and Wear,Blackcap,0.03,2.2,41
Tyne and Wear,Red Kite,0.03,1.17,42
Tyne and Wear,Redpoll,0.02,0.84,43
Tyne and Wear,Mallard,0.02,0.38,44
Tyne and Wear,Pied wagtail,0.02,1.45,45
Tyne and Wear,Moorhen,0.02,1.13,46
Tyne and Wear,Goldcrest,0.02,1.41,47
Tyne and Wear,Lesser black backed gull,0.01,0.14,48
Tyne and Wear,Treecreeper,0.01,0.84,49
Tyne and Wear,Lesser spotted woodpecker,0.01,0.89,50
Tyne and Wear,Lapwing,0.01,0.19,51
Tyne and Wear,Kestrel,0.01,0.84,52
Tyne and Wear,Marsh tit,0.01,0.56,53
Tyne and Wear,Great black backed gull,0.01,0.23,54
Tyne and Wear,Willow tit,0.01,0.42,55
Tyne and Wear,Buzzard,0.01,0.61,56
Tyne and Wear,Linnet,0.01,0.38,57
Tyne and Wear,Grey wagtail,0.01,0.56,58
Tyne and Wear,Raven,0.01,0.33,59
Tyne and Wear,Black redstart,0,0.09,60
Tyne and Wear,Chiffchaff,0,0.33,61
Tyne and Wear,Grey heron,0,0.38,62
Tyne and Wear,Green woodpecker,0,0.23,63
Tyne and Wear,Barn owl,0,0.14,64
Tyne and Wear,Skylark,0,0.09,65
Tyne and Wear,Tawny owl,0,0.09,66
Tyne and Wear,Red legged partridge,0,0.09,67
Tyne and Wear,Corn bunting,0,0.09,68
Tyne and Wear,Redwing,0,0.05,69
Tyne and Wear,Little owl,0,0.05,70
Tyne and Wear,Meadow pipit,0,0.05,71
Tyne and Wear,Grey partridge,0,0,72
Tyne and Wear,Hooded crow,0,0,73
Tyrone,Chaffinch,7.83,90.32,1
Tyrone,House Sparrow,4.47,66.67,2
Tyrone,Goldfinch,4.42,37.5,3
Tyrone,Blue Tit,3.56,87.63,4
Tyrone,Great Tit,3.5,82.26,5
Tyrone,Starling,3.45,45.16,6
Tyrone,Coal Tit,3.09,76.88,7
Tyrone,Blackbird,2.26,87.63,8
Tyrone,Robin,1.9,93.55,9
Tyrone,Greenfinch,1.67,43.55,10
Tyrone,Magpie,1.38,64.52,11
Tyrone,Jackdaw,1.26,31.25,12
Tyrone,Collared Dove,1.24,47.31,13
Tyrone,Carrion crow,1.1,22.32,14
Tyrone,Dunnock,0.89,41.94,15
Tyrone,Rook,0.83,12.5,16
Tyrone,Long tailed tit,0.71,16.07,17
Tyrone,Woodpigeon,0.67,24.73,18
Tyrone,Redpoll,0.62,12.5,19
Tyrone,Siskin,0.6,16.96,20
Tyrone,Feral pigeon,0.38,5.36,21
Tyrone,Song.Thrush,0.35,26.79,22
Tyrone,Wren,0.3,20.54,23
Tyrone,Pied wagtail,0.26,16.96,24
Tyrone,Tree sparrow,0.23,6.25,25
Tyrone,Hooded crow,0.19,7.14,26
Tyrone,Bullfinch,0.13,7.14,27
Tyrone,Buzzard,0.13,7.14,28
Tyrone,Mistle thrush,0.11,7.14,29
Tyrone,Jay,0.09,6.25,30
Tyrone,Sparrowhawk,0.08,6.25,31
Tyrone,Common gull,0.07,0.89,32
Tyrone,Yellowhammer,0.06,0.89,33
Tyrone,Pheasant,0.05,3.57,34
Tyrone,Brambling,0.04,1.79,35
Tyrone,Treecreeper,0.04,4.46,36
Tyrone,Blackcap,0.04,1.79,37
Tyrone,Grey wagtail,0.04,1.79,38
Tyrone,Mallard,0.03,0.89,39
Tyrone,Moorhen,0.03,0.89,40
Tyrone,Chiffchaff,0.02,0.89,41
Tyrone,Fieldfare,0.02,1.79,42
Tyrone,Goldcrest,0.02,0.89,43
Tyrone,Grey heron,0.02,1.79,44
Tyrone,Lapwing,0.02,0.89,45
Tyrone,Kestrel,0.01,0.89,46
Tyrone,Barn owl,0,0,47
Tyrone,Black headed gull,0,0,48
Tyrone,Black redstart,0,0,49
Tyrone,Corn bunting,0,0,50
Tyrone,Great black backed gull,0,0,51
Tyrone,Great spotted woodpecker,0,0,52
Tyrone,Green woodpecker,0,0,53
Tyrone,Grey partridge,0,0,54
Tyrone,Herring gull,0,0,55
Tyrone,Lesser black backed gull,0,0,56
Tyrone,Lesser spotted woodpecker,0,0,57
Tyrone,Linnet,0,0,58
Tyrone,Little owl,0,0,59
Tyrone,Marsh tit,0,0,60
Tyrone,Meadow pipit,0,0,61
Tyrone,Nuthatch,0,0,62
Tyrone,Raven,0,0,63
Tyrone,Red Kite,0,0,64
Tyrone,Red legged partridge,0,0,65
Tyrone,Redwing,0,0,66
Tyrone,Reed bunting,0,0,67
Tyrone,Ring necked parakeet,0,0,68
Tyrone,Skylark,0,0,69
Tyrone,Stock dove,0,0,70
Tyrone,Tawny owl,0,0,71
Tyrone,Waxwing,0,0,72
Tyrone,Willow tit,0,0,73
Warwickshire,House Sparrow,3.59,61.32,1
Warwickshire,Blackbird,2.9,92.47,2
Warwickshire,Woodpigeon,2.56,74.54,3
Warwickshire,Blue Tit,2.36,78.69,4
Warwickshire,Starling,2.17,40.14,5
Warwickshire,Goldfinch,1.63,35.78,6
Warwickshire,Great Tit,1.32,54.47,7
Warwickshire,Long tailed tit,1.31,29.07,8
Warwickshire,Chaffinch,1.31,44.33,9
Warwickshire,Robin,1.19,77.66,10
Warwickshire,Collared Dove,0.98,42.58,11
Warwickshire,Dunnock,0.93,49.55,12
Warwickshire,Magpie,0.85,47.07,13
Warwickshire,Greenfinch,0.72,25.55,14
Warwickshire,Coal Tit,0.54,29.78,15
Warwickshire,Feral pigeon,0.53,16.9,16
Warwickshire,Jackdaw,0.46,12.62,17
Warwickshire,Carrion crow,0.43,19.62,18
Warwickshire,Fieldfare,0.39,15.97,19
Warwickshire,Wren,0.23,18.59,20
Warwickshire,Song.Thrush,0.21,17.49,21
Warwickshire,Common gull,0.17,2.95,22
Warwickshire,Great spotted woodpecker,0.17,13.77,23
Warwickshire,Pied wagtail,0.15,11.28,24
Warwickshire,Bullfinch,0.15,7.18,25
Warwickshire,Pheasant,0.14,5.9,26
Warwickshire,Rook,0.14,2.14,27
Warwickshire,Nuthatch,0.13,9.43,28
Warwickshire,Blackcap,0.13,10.13,29
Warwickshire,Siskin,0.12,2.84,30
Warwickshire,Ring necked parakeet,0.11,3.65,31
Warwickshire,Black headed gull,0.11,2.37,32
Warwickshire,Redpoll,0.11,2.66,33
Warwickshire,Jay,0.1,6.83,34
Warwickshire,Tree sparrow,0.09,2.6,35
Warwickshire,Mallard,0.07,1.16,36
Warwickshire,Reed bunting,0.07,2.55,37
Warwickshire,Mistle thrush,0.05,4.28,38
Warwickshire,Yellowhammer,0.05,1.39,39
Warwickshire,Buzzard,0.04,3.07,40
Warwickshire,Sparrowhawk,0.04,4.28,41
Warwickshire,Moorhen,0.04,1.74,42
Warwickshire,Goldcrest,0.03,2.78,43
Warwickshire,Grey wagtail,0.03,2.49,44
Warwickshire,Herring gull,0.03,0.35,45
Warwickshire,Brambling,0.03,1.22,46
Warwickshire,Green woodpecker,0.02,2.49,47
Warwickshire,Stock dove,0.02,0.75,48
Warwickshire,Kestrel,0.01,1.27,49
Warwickshire,Lesser spotted woodpecker,0.01,1.22,50
Warwickshire,Grey heron,0.01,1.04,51
Warwickshire,Redwing,0.01,0.35,52
Warwickshire,Red legged partridge,0.01,0.06,53
Warwickshire,Treecreeper,0.01,0.93,54
Warwickshire,Marsh tit,0.01,0.69,55
Warwickshire,Willow tit,0.01,0.58,56
Warwickshire,Linnet,0.01,0.29,57
Warwickshire,Raven,0.01,0.17,58
Warwickshire,Great black backed gull,0,0.12,59
Warwickshire,Waxwing,0,0.29,60
Warwickshire,Chiffchaff,0,0.29,61
Warwickshire,Grey partridge,0,0.17,62
Warwickshire,Lesser black backed gull,0,0.06,63
Warwickshire,Corn bunting,0,0.17,64
Warwickshire,Red Kite,0,0.12,65
Warwickshire,Tawny owl,0,0.17,66
Warwickshire,Lapwing,0,0.06,67
Warwickshire,Meadow pipit,0,0.12,68
Warwickshire,Barn owl,0,0.06,69
Warwickshire,Little owl,0,0.06,70
Warwickshire,Black redstart,0,0,71
Warwickshire,Hooded crow,0,0,72
Warwickshire,Skylark,0,0,73
West Dunbartonshire,House Sparrow,3.79,71.91,1
West Dunbartonshire,Blue Tit,2.96,84.27,2
West Dunbartonshire,Chaffinch,2.73,59.55,3
West Dunbartonshire,Feral pigeon,2.48,50.72,4
West Dunbartonshire,Blackbird,2.48,89.89,5
West Dunbartonshire,Starling,2.1,41.57,6
West Dunbartonshire,Robin,1.5,92.13,7
West Dunbartonshire,Great Tit,1.43,57.3,8
West Dunbartonshire,Woodpigeon,1.39,57.87,9
West Dunbartonshire,Magpie,1.38,61.24,10
West Dunbartonshire,Coal Tit,1.16,51.69,11
West Dunbartonshire,Jackdaw,1,28.99,12
West Dunbartonshire,Long tailed tit,0.94,16.67,13
West Dunbartonshire,Goldfinch,0.91,25.36,14
West Dunbartonshire,Dunnock,0.9,48.31,15
West Dunbartonshire,Collared Dove,0.85,41.01,16
West Dunbartonshire,Carrion crow,0.75,28.26,17
West Dunbartonshire,Common gull,0.47,7.97,18
West Dunbartonshire,Greenfinch,0.43,15.17,19
West Dunbartonshire,Siskin,0.31,12.32,20
West Dunbartonshire,Wren,0.22,20.29,21
West Dunbartonshire,Song.Thrush,0.22,18.12,22
West Dunbartonshire,Great spotted woodpecker,0.13,8.7,23
West Dunbartonshire,Herring gull,0.08,1.45,24
West Dunbartonshire,Black headed gull,0.07,3.62,25
West Dunbartonshire,Pheasant,0.07,3.62,26
West Dunbartonshire,Rook,0.07,2.17,27
West Dunbartonshire,Jay,0.05,2.9,28
West Dunbartonshire,Chiffchaff,0.04,0.72,29
West Dunbartonshire,Sparrowhawk,0.04,4.35,30
West Dunbartonshire,Treecreeper,0.04,3.62,31
West Dunbartonshire,Hooded crow,0.04,2.9,32
West Dunbartonshire,Brambling,0.03,2.17,33
West Dunbartonshire,Buzzard,0.03,2.17,34
West Dunbartonshire,Fieldfare,0.02,0.72,35
West Dunbartonshire,Grey wagtail,0.02,2.17,36
West Dunbartonshire,Goldcrest,0.01,1.45,37
West Dunbartonshire,Grey heron,0.01,0.72,38
West Dunbartonshire,Nuthatch,0.01,1.45,39
West Dunbartonshire,Redpoll,0.01,1.45,40
West Dunbartonshire,Tree sparrow,0.01,1.45,41
West Dunbartonshire,Blackcap,0.01,0.72,42
West Dunbartonshire,Bullfinch,0.01,0.72,43
West Dunbartonshire,Mistle thrush,0.01,0.72,44
West Dunbartonshire,Pied wagtail,0.01,0.72,45
West Dunbartonshire,Barn owl,0,0,46
West Dunbartonshire,Black redstart,0,0,47
West Dunbartonshire,Corn bunting,0,0,48
West Dunbartonshire,Great black backed gull,0,0,49
West Dunbartonshire,Green woodpecker,0,0,50
West Dunbartonshire,Grey partridge,0,0,51
West Dunbartonshire,Kestrel,0,0,52
West Dunbartonshire,Lapwing,0,0,53
West Dunbartonshire,Lesser black backed gull,0,0,54
West Dunbartonshire,Lesser spotted woodpecker,0,0,55
West Dunbartonshire,Linnet,0,0,56
West Dunbartonshire,Little owl,0,0,57
West Dunbartonshire,Mallard,0,0,58
West Dunbartonshire,Marsh tit,0,0,59
West Dunbartonshire,Meadow pipit,0,0,60
West Dunbartonshire,Moorhen,0,0,61
West Dunbartonshire,Raven,0,0,62
West Dunbartonshire,Red Kite,0,0,63
West Dunbartonshire,Red legged partridge,0,0,64
West Dunbartonshire,Redwing,0,0,65
West Dunbartonshire,Reed bunting,0,0,66
West Dunbartonshire,Ring necked parakeet,0,0,67
West Dunbartonshire,Skylark,0,0,68
West Dunbartonshire,Stock dove,0,0,69
West Dunbartonshire,Tawny owl,0,0,70
West Dunbartonshire,Waxwing,0,0,71
West Dunbartonshire,Willow tit,0,0,72
West Dunbartonshire,Yellowhammer,0,0,73
West Lothian,House Sparrow,4.35,64.6,1
West Lothian,Starling,4.34,49.15,2
West Lothian,Blue Tit,2.93,83.99,3
West Lothian,Chaffinch,2.8,62.34,4
West Lothian,Blackbird,2.38,88.51,5
West Lothian,Woodpigeon,1.71,60.64,6
West Lothian,Great Tit,1.65,61.96,7
West Lothian,Magpie,1.37,58.95,8
West Lothian,Robin,1.36,86.63,9
West Lothian,Coal Tit,1.21,54.8,10
West Lothian,Goldfinch,1.04,20.83,11
West Lothian,Long tailed tit,0.98,19.12,12
West Lothian,Dunnock,0.96,50.28,13
West Lothian,Collared Dove,0.82,34.65,14
West Lothian,Carrion crow,0.67,26.72,15
West Lothian,Greenfinch,0.58,20.72,16
West Lothian,Jackdaw,0.49,14.22,17
West Lothian,Feral pigeon,0.39,12.75,18
West Lothian,Siskin,0.36,11.27,19
West Lothian,Tree sparrow,0.27,4.41,20
West Lothian,Common gull,0.27,6.37,21
West Lothian,Rook,0.23,3.92,22
West Lothian,Brambling,0.2,6.37,23
West Lothian,Wren,0.19,14.46,24
West Lothian,Yellowhammer,0.18,5.39,25
West Lothian,Bullfinch,0.17,8.09,26
West Lothian,Redpoll,0.16,3.43,27
West Lothian,Great spotted woodpecker,0.15,13.48,28
West Lothian,Pheasant,0.09,2.21,29
West Lothian,Skylark,0.07,0.25,30
West Lothian,Song.Thrush,0.07,6.13,31
West Lothian,Fieldfare,0.07,0.49,32
West Lothian,Waxwing,0.06,0.98,33
West Lothian,Sparrowhawk,0.06,5.39,34
West Lothian,Black headed gull,0.06,1.72,35
West Lothian,Herring gull,0.04,1.23,36
West Lothian,Hooded crow,0.04,1.47,37
West Lothian,Mallard,0.04,0.74,38
West Lothian,Reed bunting,0.03,1.23,39
West Lothian,Buzzard,0.03,2.21,40
West Lothian,Pied wagtail,0.03,1.72,41
West Lothian,Linnet,0.02,0.25,42
West Lothian,Grey wagtail,0.02,0.49,43
West Lothian,Treecreeper,0.02,2.21,44
West Lothian,Jay,0.01,0.74,45
West Lothian,Moorhen,0.01,0.25,46
West Lothian,Lesser spotted woodpecker,0.01,0.74,47
West Lothian,Blackcap,0.01,0.74,48
West Lothian,Goldcrest,0.01,0.74,49
West Lothian,Corn bunting,0,0.25,50
West Lothian,Kestrel,0,0.49,51
West Lothian,Lesser black backed gull,0,0.25,52
West Lothian,Nuthatch,0,0.49,53
West Lothian,Raven,0,0.25,54
West Lothian,Ring necked parakeet,0,0.49,55
West Lothian,Stock dove,0,0.25,56
West Lothian,Red legged partridge,0,0,57
West Lothian,Chiffchaff,0,0.25,58
West Lothian,Grey heron,0,0.25,59
West Lothian,Mistle thrush,0,0.25,60
West Lothian,Redwing,0,0.25,61
West Lothian,Barn owl,0,0,62
West Lothian,Black redstart,0,0,63
West Lothian,Great black backed gull,0,0,64
West Lothian,Green woodpecker,0,0,65
West Lothian,Grey partridge,0,0,66
West Lothian,Lapwing,0,0,67
West Lothian,Little owl,0,0,68
West Lothian,Marsh tit,0,0,69
West Lothian,Meadow pipit,0,0,70
West Lothian,Red Kite,0,0,71
West Lothian,Tawny owl,0,0,72
West Lothian,Willow tit,0,0,73
West Midlands,House Sparrow,3.03,51.49,1
West Midlands,Woodpigeon,2.68,76.63,2
West Midlands,Blackbird,2.43,87.73,3
West Midlands,Blue Tit,2.28,77.88,4
West Midlands,Starling,1.58,28.54,5
West Midlands,Magpie,1.44,62.11,6
West Midlands,Great Tit,1.26,54.71,7
West Midlands,Robin,1.21,78.53,8
West Midlands,Long tailed tit,1.12,26.88,9
West Midlands,Goldfinch,0.99,22.16,10
West Midlands,Dunnock,0.81,43.02,11
West Midlands,Feral pigeon,0.78,21.77,12
West Midlands,Chaffinch,0.68,26.8,13
West Midlands,Collared Dove,0.66,28.68,14
West Midlands,Coal Tit,0.61,33.19,15
West Midlands,Greenfinch,0.54,17.83,16
West Midlands,Carrion crow,0.5,23.31,17
West Midlands,Bullfinch,0.23,10.44,18
West Midlands,Common gull,0.23,5.13,19
West Midlands,Jackdaw,0.22,6.29,20
West Midlands,Wren,0.2,17.03,21
West Midlands,Fieldfare,0.18,8.46,22
West Midlands,Song.Thrush,0.18,13.76,23
West Midlands,Nuthatch,0.15,10.88,24
West Midlands,Blackcap,0.13,10.09,25
West Midlands,Black headed gull,0.13,1.85,26
West Midlands,Great spotted woodpecker,0.12,9.8,27
West Midlands,Jay,0.11,7.53,28
West Midlands,Mallard,0.08,0.51,29
West Midlands,Mistle thrush,0.06,4.11,30
West Midlands,Ring necked parakeet,0.06,2.44,31
West Midlands,Pied wagtail,0.05,3.68,32
West Midlands,Siskin,0.05,1.81,33
West Midlands,Tree sparrow,0.05,1.53,34
West Midlands,Redpoll,0.04,1.24,35
West Midlands,Sparrowhawk,0.04,3.84,36
West Midlands,Goldcrest,0.03,2.81,37
West Midlands,Rook,0.03,1,38
West Midlands,Stock dove,0.03,1.26,39
West Midlands,Herring gull,0.02,0.65,40
West Midlands,Grey heron,0.02,1.91,41
West Midlands,Grey wagtail,0.02,1.28,42
West Midlands,Lesser black backed gull,0.02,0.31,43
West Midlands,Buzzard,0.02,1.08,44
West Midlands,Waxwing,0.02,0.16,45
West Midlands,Moorhen,0.01,0.73,46
West Midlands,Green woodpecker,0.01,1.18,47
West Midlands,Pheasant,0.01,0.71,48
West Midlands,Linnet,0.01,0.24,49
West Midlands,Brambling,0.01,0.69,50
West Midlands,Lesser spotted woodpecker,0.01,0.83,51
West Midlands,Chiffchaff,0.01,0.43,52
West Midlands,Raven,0.01,0.35,53
West Midlands,Treecreeper,0.01,0.63,54
West Midlands,Kestrel,0.01,0.57,55
West Midlands,Reed bunting,0.01,0.33,56
West Midlands,Yellowhammer,0.01,0.26,57
West Midlands,Great black backed gull,0,0.12,58
West Midlands,Marsh tit,0,0.2,59
West Midlands,Willow tit,0,0.22,60
West Midlands,Corn bunting,0,0.08,61
West Midlands,Tawny owl,0,0.14,62
West Midlands,Redwing,0,0.08,63
West Midlands,Red legged partridge,0,0.06,64
West Midlands,Barn owl,0,0.06,65
West Midlands,Lapwing,0,0.08,66
West Midlands,Little owl,0,0.08,67
West Midlands,Red Kite,0,0.06,68
West Midlands,Meadow pipit,0,0.06,69
West Midlands,Skylark,0,0.02,70
West Midlands,Black redstart,0,0,71
West Midlands,Grey partridge,0,0,72
West Midlands,Hooded crow,0,0,73
West Sussex,House Sparrow,3.63,60.71,1
West Sussex,Blue Tit,3.09,83.19,2
West Sussex,Woodpigeon,2.63,78.38,3
West Sussex,Blackbird,2.27,89.14,4
West Sussex,Starling,2.12,38.16,5
West Sussex,Great Tit,1.38,56.17,6
West Sussex,Robin,1.27,81.6,7
West Sussex,Chaffinch,1.18,40.59,8
West Sussex,Goldfinch,1.12,25.52,9
West Sussex,Collared Dove,1.08,44.48,10
West Sussex,Long tailed tit,1.02,23.68,11
West Sussex,Magpie,1,49.78,12
West Sussex,Dunnock,0.78,42.48,13
West Sussex,Greenfinch,0.69,22.36,14
West Sussex,Feral pigeon,0.62,17.1,15
West Sussex,Jackdaw,0.61,17.54,16
West Sussex,Carrion crow,0.61,26.01,17
West Sussex,Coal Tit,0.45,25.43,18
West Sussex,Common gull,0.36,7.92,19
West Sussex,Song.Thrush,0.3,25.4,20
West Sussex,Fieldfare,0.29,5.27,21
West Sussex,Wren,0.26,21.86,22
West Sussex,Nuthatch,0.22,15.72,23
West Sussex,Great spotted woodpecker,0.21,16.14,24
West Sussex,Jay,0.21,14.12,25
West Sussex,Herring gull,0.18,5.24,26
West Sussex,Pheasant,0.16,7.04,27
West Sussex,Rook,0.14,3.35,28
West Sussex,Black headed gull,0.13,2.34,29
West Sussex,Pied wagtail,0.11,7.6,30
West Sussex,Siskin,0.11,3.13,31
West Sussex,Blackcap,0.08,6.2,32
West Sussex,Tree sparrow,0.07,1.87,33
West Sussex,Mallard,0.06,0.96,34
West Sussex,Bullfinch,0.06,3.22,35
West Sussex,Lapwing,0.05,0.2,36
West Sussex,Green woodpecker,0.05,4.68,37
West Sussex,Moorhen,0.04,2.02,38
West Sussex,Ring necked parakeet,0.04,1.13,39
West Sussex,Goldcrest,0.03,2.9,40
West Sussex,Sparrowhawk,0.03,3.35,41
West Sussex,Stock dove,0.03,0.69,42
West Sussex,Mistle thrush,0.03,1.85,43
West Sussex,Grey wagtail,0.03,1.89,44
West Sussex,Reed bunting,0.03,1.06,45
West Sussex,Redpoll,0.03,0.81,46
West Sussex,Buzzard,0.02,1.62,47
West Sussex,Yellowhammer,0.02,0.64,48
West Sussex,Marsh tit,0.02,1.62,49
West Sussex,Lesser spotted woodpecker,0.02,1.8,50
West Sussex,Waxwing,0.02,0.3,51
West Sussex,Treecreeper,0.01,1.28,52
West Sussex,Chiffchaff,0.01,0.86,53
West Sussex,Kestrel,0.01,1.21,54
West Sussex,Grey heron,0.01,1.16,55
West Sussex,Redwing,0.01,0.34,56
West Sussex,Red legged partridge,0.01,0.02,57
West Sussex,Lesser black backed gull,0.01,0.17,58
West Sussex,Brambling,0.01,0.42,59
West Sussex,Willow tit,0.01,0.54,60
West Sussex,Barn owl,0,0.37,61
West Sussex,Linnet,0,0.27,62
West Sussex,Great black backed gull,0,0.22,63
West Sussex,Raven,0,0.22,64
West Sussex,Red Kite,0,0.2,65
West Sussex,Black redstart,0,0.15,66
West Sussex,Tawny owl,0,0.15,67
West Sussex,Corn bunting,0,0.07,68
West Sussex,Skylark,0,0.05,69
West Sussex,Little owl,0,0.1,70
West Sussex,Meadow pipit,0,0.05,71
West Sussex,Grey partridge,0,0,72
West Sussex,Hooded crow,0,0,73
West Yorkshire,House Sparrow,3.45,56.37,1
West Yorkshire,Blackbird,2.95,90.54,2
West Yorkshire,Starling,2.69,39.15,3
West Yorkshire,Blue Tit,2.26,77.65,4
West Yorkshire,Woodpigeon,1.55,57.11,5
West Yorkshire,Goldfinch,1.41,29.28,6
West Yorkshire,Long tailed tit,1.3,26.8,7
West Yorkshire,Collared Dove,1.26,50.5,8
West Yorkshire,Great Tit,1.21,52,9
West Yorkshire,Magpie,1.2,54.38,10
West Yorkshire,Robin,1.15,77.3,11
West Yorkshire,Dunnock,0.9,46.51,12
West Yorkshire,Chaffinch,0.89,34.5,13
West Yorkshire,Coal Tit,0.8,42.06,14
West Yorkshire,Feral pigeon,0.64,16.96,15
West Yorkshire,Carrion crow,0.56,22.25,16
West Yorkshire,Greenfinch,0.51,19.36,17
West Yorkshire,Jackdaw,0.44,13.18,18
West Yorkshire,Common gull,0.28,4.6,19
West Yorkshire,Wren,0.27,20.87,20
West Yorkshire,Bullfinch,0.25,11.25,21
West Yorkshire,Song.Thrush,0.23,17.22,22
West Yorkshire,Rook,0.19,3.29,23
West Yorkshire,Jay,0.18,11.34,24
West Yorkshire,Waxwing,0.15,1.07,25
West Yorkshire,Black headed gull,0.15,2.28,26
West Yorkshire,Pheasant,0.13,5.56,27
West Yorkshire,Nuthatch,0.13,9.32,28
West Yorkshire,Siskin,0.12,3.95,29
West Yorkshire,Tree sparrow,0.11,2.82,30
West Yorkshire,Great spotted woodpecker,0.11,9.52,31
West Yorkshire,Ring necked parakeet,0.11,4.21,32
West Yorkshire,Mistle thrush,0.11,7.31,33
West Yorkshire,Fieldfare,0.08,3.23,34
West Yorkshire,Mallard,0.07,0.92,35
West Yorkshire,Redpoll,0.06,1.5,36
West Yorkshire,Sparrowhawk,0.04,4.28,37
West Yorkshire,Red Kite,0.04,2.58,38
West Yorkshire,Pied wagtail,0.03,2.26,39
West Yorkshire,Stock dove,0.03,1.05,40
West Yorkshire,Reed bunting,0.03,0.87,41
West Yorkshire,Blackcap,0.02,1.79,42
West Yorkshire,Goldcrest,0.02,1.75,43
West Yorkshire,Yellowhammer,0.02,0.83,44
West Yorkshire,Brambling,0.02,0.98,45
West Yorkshire,Treecreeper,0.02,1.46,46
West Yorkshire,Lapwing,0.01,0.16,47
West Yorkshire,Grey heron,0.01,1.34,48
West Yorkshire,Kestrel,0.01,1.16,49
West Yorkshire,Moorhen,0.01,0.7,50
West Yorkshire,Grey wagtail,0.01,0.87,51
West Yorkshire,Herring gull,0.01,0.29,52
West Yorkshire,Lesser spotted woodpecker,0.01,0.85,53
West Yorkshire,Chiffchaff,0.01,0.31,54
West Yorkshire,Linnet,0,0.27,55
West Yorkshire,Meadow pipit,0,0.05,56
West Yorkshire,Willow tit,0,0.38,57
West Yorkshire,Marsh tit,0,0.33,58
West Yorkshire,Green woodpecker,0,0.4,59
West Yorkshire,Raven,0,0.16,60
West Yorkshire,Red legged partridge,0,0.05,61
West Yorkshire,Redwing,0,0.11,62
West Yorkshire,Grey partridge,0,0.05,63
West Yorkshire,Black redstart,0,0.05,64
West Yorkshire,Buzzard,0,0.13,65
West Yorkshire,Tawny owl,0,0.14,66
West Yorkshire,Barn owl,0,0.13,67
West Yorkshire,Little owl,0,0.09,68
West Yorkshire,Great black backed gull,0,0.04,69
West Yorkshire,Corn bunting,0,0.05,70
West Yorkshire,Skylark,0,0.04,71
